Review,Product,Rating,Username,Date
"I'm not sure what difference does it give to my facial skin but I like the old packaging than the new one, I mean, the aluminium case was kind of like your brand signature, maybe you should keep it up. it smell very weird in my opinion but I like the texture. mudah menyerap juga.",Skin Game Theory of Everything,bintang 4,A***e,Lebih dari 1 tahun lalu
"sudah pakai sebulan lebih but I'm not sure if it does something to my acne cuz my face is really acne prone but hopefully klo sudsh habis, at least I could see some difference cuz I hear bakuchiol does work a lil bit slower. barangnya buln kmrn sampai dgn selamat. oh, for me it kind of smell like a bathroom cleaner of some sort 😂 that's just my personal opinion. all of my other skincare doesn't have any odor so I was quite suprised when I use this one.",Skin Game Acne Combat Serum,bintang 4,A***e,Lebih dari 1 tahun lalu
"sepertinya kurang cocok untuk muka saya, udah mau habis 1 tube tpi ga pengobatan jerawatnya ga selesai selesai ☹️",Skin Game Acne Warrior,bintang 4,David,Lebih dari 1 tahun lalu
kotaknya terlalu besar isinya mungil sekali 😂,Skin Game Acne Warrior 10 gr,bintang 4,satria,Lebih dari 1 tahun lalu
smg cocok,Skin Game Acne Warrior 10 gr,bintang 4,Sumarno,Lebih dari 1 tahun lalu
Oke banget,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,F***a,Lebih dari 1 tahun lalu
ga ngaruh banyak,Skin Game Acne Warrior,bintang 4,S***q,Lebih dari 1 tahun lalu
🙏🙏🙏,Skin Game Daily Kind Facial Wash,bintang 4,eline,Lebih dari 1 tahun lalu
Barangnya bagus tetapi pengirimannya lama,Skin Game Acne Warrior,bintang 4,Satya,Lebih dari 1 tahun lalu
bagus bgt 🥹🫶🏽 very gentle on the skin. Pas pertama kali pake kaget karena agak tacky tp abis beberapa lama bakal bener2 nyerap ke kulit & bikin kulit terasa halus sama hydrated! isinya jg generous bgttt,Skin Game Daily Kind Moisturizer,bintang 4,N***a,Lebih dari 1 tahun lalu
texture wise enak. lembut. after wash feelnya juga gag ada ketarik di kulit. bottle keren sih. cuma sayang bgt. pump nya punyaku eror. tidak bisa kebuka. jadi terpaksa pakai pump lain. selain itu gag ada masalah. baunya not pleasant tapi juga bukan yg bauk gag enak,Skin Game Daily Kind Facial Wash,bintang 4,Meita,Lebih dari 1 tahun lalu
"jujur kurang suka sama performanya yang buat aku jadi boros banget sama face wash, busanya bener bener dikit bahkan sering kali gak ada 😭
makasih banyak seller",Skin Game Daily Kind Facial Wash,bintang 4,A***n,Lebih dari 1 tahun lalu
"packagingnya bagus, suka
waktu di apply ke muka sedikit lengket tp kalo udah kering ngga lengket lg
udah hari ke 5 pemakaian, kemerahan bekas bruntusan memudar 👍🏻",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,H***a,Lebih dari 1 tahun lalu
semoga cocok,Skin Game Acne Warrior 10 gr,bintang 4,Yenyen,Lebih dari 1 tahun lalu
Kulit jadi cerah. Cocok di kulit kombinasi. Proses pesanan cepat. Packaging aman 🙏. Packaging rapi.,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,Nurul,Lebih dari 1 tahun lalu
Packaging simpel Packaging aman 🙏,Skin Game Bundle Acne Fighter (Acne Warrior & Pink Hero),bintang 4,I***a,Lebih dari 1 tahun lalu
Aku suka produknya. Dan aku ngerasa cocok2 aja gak ada reaksi negatif setelah pake. Tapi personally aku rasa kemasannya agak gak efisien. Overall aku suka produknya,Skin Game Theory of Everything,bintang 4,P***a,Lebih dari 1 tahun lalu
"Di aku sayangnya ga cocok😭pdhl udh interest bgt ke fw inii krn isinyanbanyak n lebih murahh. Pengiriman cepat, packaging amann thank youu",Skin Game Daily Kind Facial Wash,bintang 4,A***i,Lebih dari 1 tahun lalu
"acne warriornya OK banget, dioles ke jerawat baru langsung kering, ke jerawat yg pendem ngilangin sakit. tapi pore armornya gak gitu ngefek di aku.",Bundle A (1 Pore Armor & Acne Warrior),bintang 4,Nadya,Lebih dari 1 tahun lalu
packingnya kurang aman,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,C***r,Lebih dari 1 tahun lalu
Sudah pakai beberapa mingguan. So so...tidak ada efek yang berarti tapi juga tidak jelek,Acne Warrior,bintang 4,Faustina,Lebih dari 1 tahun lalu
"Setelah beberapa bulan lamanya pemakainan, sempet skip, pakai, dan skip, diriku menyimpulkan kurang cocok di mukaku yg combination to oily. Ketika mukaku lagi bo dan banyak jerawat batu, ga mempan pake ini, sedih jerawatnya ngga mengering malah tumbuh tempat lain.",Skin Game Acne Warrior,bintang 4,Nadiyah,Lebih dari 1 tahun lalu
"Botol kedua
Utk sebagai saviour saat jerawat jg nggak
Di saya sih sebagai perawatan wajah yg sensisitf gampang berjerawat aja
Gak bikin muka makin oily jg
Hanya saja kali ini si acne combat serum nya sdh keluar dr kotak nya
Entah kenapa",Skin Game Acne Combat Serum,bintang 4,R***i,Lebih dari 1 tahun lalu
Belum di coba semoga cocok,Bundle A (1 Pore Armor & Acne Warrior),bintang 4,R***y,Lebih dari 1 tahun lalu
Proses pesanan cepat Packaging aman 🙏,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,D***u,Lebih dari 1 tahun lalu
Baru coba spot guard dan teo nya. semoga ampuh hempas noda bekas jerawat. packaging aman sentosa. trima kasij,Skin Game Bright Bundle (Theory of Everything & Spot Guard),bintang 4,Ahmad,Lebih dari 1 tahun lalu
packaging aman. Produknya lumayan cocok di aku,Skin Game Acne Warrior 10 gr,bintang 4,Hello,Lebih dari 1 tahun lalu
Setiap dibuka pasti selalu tumpah produknya,Pore Armor,bintang 4,Dwi,Lebih dari 1 tahun lalu
"pelayanannya bagus banget, tapi bintang 4 buat DMRnya. claimnya bagus, dan ada efeknya. tapi kurang nyaman dipakai karna aromanya kurang sedap. aromanya aroma bahan kimia banget.. :(( jadi waktu dipake agak kurang nyaman. apalagi waktu makan, jadi kyk makan bahan kimia.. :(( padahal bagus banget. tapi aromanya bikin ga nyaman.",Skin Game Dew Me Right Lip Oil 5 gr,bintang 4,G***a,Lebih dari 1 tahun lalu
Semoga serasiii,Skin Game Bundle Acne Fighter (Acne Warrior & Pink Hero),bintang 4,Chaira,Lebih dari 1 tahun lalu
"pengiriman dan packing aman, tapi produknya kurang cocok di kulit saya yang oily. Kemerahannya tidak pudar walau sudah 2 mingguan menggunakan 😭",Skin Game Theory of Everything,bintang 4,Wenda,Lebih dari 1 tahun lalu
No review found,Skin Game Bundle Acne Fighter (Acne Warrior & Pink Hero),bintang 4,Yhosie,Lebih dari 1 tahun lalu
belum di coba liat review nya bagus jadi tertarik untuk coba,Skin Game Acne Warrior,bintang 4,S***a,Lebih dari 1 tahun lalu
"Produknya bagus, tapi bau sulfurnya kecium banget nempel di bed sheet ",Skin Game Acne Warrior,bintang 4,I***e,Lebih dari 1 tahun lalu
"Paket sesuai pesanan, barangnya juga masih tersegel. Kecewanya seller lama respon ",Skin Game Acne Warrior,bintang 4,Irna,Lebih dari 1 tahun lalu
Pipi jadi merona. Ukurannya compact.,Skin Game Happy Hue - Haha 10 gr,bintang 4,Ni,Lebih dari 1 tahun lalu
"Liat review para acne fighter katanya ini bagus, makanya mau nyoba. So far jerawatku udah mayan reda, semoga hilang pake ini sisanya. ",Skin Game Theory of Everything,bintang 4,Ayu,Lebih dari 1 tahun lalu
"barang sampai dengan selamat 
dipake sekitar 3 harian jerawat lgsg kempes 👍 
tp daya simpannya terhitung terlalu sebentar, cuma 6 bulan setelah dibuka :( kurang cocok buat yg mau ngobatin jerawatnya kalau ada sedikit dan jarang
sama pas pertama pakai agak susah diaplikasiin ke wajah, tp bsknya udh mulai gampang kok 👍 
thank u seller sukses selau ✨",Skin Game Acne Warrior,bintang 4,A***a,Lebih dari 1 tahun lalu
untuk jerawat kecil bisa kempes 1-2 harian namun untuk jerawat besar bisa 1-2 minggu,Acne Warrior,bintang 4,Y***a,Lebih dari 1 tahun lalu
"Ya mending beli yg gede sekalian sih saran saya, ini ga worth it bgt 75rb trs isinya banyakan udara nya😢 saya beli yg kecil krna niat nya nyoba dlu takut ga cocok, smoga cocok, kalo cocok bru ntr saya beli yg gede👍🏻",Skin Game Acne Warrior 10 gr,bintang 4,S***e,Lebih dari 1 tahun lalu
No review found,Pore Armor,bintang 4,L***a,Lebih dari 1 tahun lalu
No review found,Acne Warrior,bintang 4,L***a,Lebih dari 1 tahun lalu
"so far skingame emang obat totol paling bagus yang pernah ku pakai, tp ini kenapa gedenya beda dr yang lama ya? padahal isinya sama 30gr?",Skin Game Acne Warrior,bintang 4,pujanerubyjane,12 bulan lalu
"first buy, cukup melembapkan, perlu waktu buat menyerap mungkin karena tekstur gelnya kali ya. mayang gede karena 120 ml. semoga bagus untuk acne prone oily skin aku ya

agak nyebelin dipengirimannya cuz lamaaa pake banget🙂",Skin Game Daily Kind Moisturizer,bintang 4,L***u,9 bulan lalu
masih sedikit agak ketarik setelah cuci muka.. walaupun gk ketarik bgt bgt..,Skin Game Daily Kind Facial Wash,bintang 4,E***n,Lebih dari 1 tahun lalu
"Overall puas sih, admin cs nya ramah dan fast respon. pengiriman juga cepet cuman aku kurang sreg sama packingnya cuma kardus dan itupun kegedean, mungkin karna kemasan moist nya bukan kaca ya tapi kek kurang sreg aja apalagi ini kan official store ya. Semoga kedepannya packingnya juga lebih diperhatikan lagi. Terima kasih.",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,v***a,Lebih dari 1 tahun lalu
"barang dikirim tanpa bubble wrap sama sekali, langsung dimasukkan ke kardusnya. kardusnya juga basah. untungnya barang masih aman",Skin Game Acne Warrior 10 gr,bintang 4,e***a,Lebih dari 1 tahun lalu
saya merasa hanya menghidrasi beberapa jam saja,Skin Game Daily Kind Moisturizer,bintang 4,d***o,7 bulan lalu
walaupun engga di bubble wrap tapi kardusnya tebel sih. sampai dengan aman,Skin Game Pore Armor,bintang 4,I***r,Lebih dari 1 tahun lalu
walaupun engga di bubble wrap tapi kardusnya tebel sih. sampai dengan aman,Skin Game Pore Armor,bintang 4,Imanniar,Lebih dari 1 tahun lalu
"beli ini di tahun baru krn katanya dapat free moist, aku udah order dr jam 12 malem teng, tapi gak dapet free moistnya ☹",Skin Game Daily Kind Facial Wash,bintang 4,Allika,Lebih dari 1 tahun lalu
Cepat meresap. Kemasannya lucu 😆. Cocok di kulit berminyak.,Skin Game Acne Warrior 10 gr,bintang 4,Getha,Lebih dari 1 tahun lalu
baru mau coba sih semoga cocok ,Skin Game Acne Warrior,bintang 4,Stephani,Lebih dari 1 tahun lalu
"pembelian kedua dari produk sg, smoga yg ini cocok~",Skin Game Spot Guard Serum,bintang 4,R***a,Lebih dari 1 tahun lalu
kirain bakal dapat kemasan barunya. ternyata pas datang masih pake kemasan lama yang botol alumunium.,Skin Game Theory of Everything,bintang 4,N***l,Lebih dari 1 tahun lalu
"pore armor: kurang suka krn habis pake ada white cast kyk habis pake sunscreen (krn zinc oxidenya) jd susah dibersihin
acne warrior: ada jerawat gede cyst gitu bsk paginya lumayan kempes ",Bundle A (1 Pore Armor & Acne Warrior),bintang 4,c***e,Lebih dari 1 tahun lalu
"nyampenya sesui perkiraan, semoga bis ngefek di wajahku krn reviewnya pd bilang bagus😊",Bundle A (1 Pore Armor & Acne Warrior),bintang 4,G***a,Lebih dari 1 tahun lalu
baru pertama kali coba reaksi di muka kaya rada panas kebakar gitu kenapa ya ? padahal uda chek ingredientnya yg menyimpang cuma carbomer aja dan itupun di list paling bawah kadar nya sedikit,Skin Game Daily Kind Moisturizer,bintang 4,f***a,Lebih dari 1 tahun lalu
Abis pake yg untuk pore susah bgt dibersihin nya jd sisa putih2 gt,Bundle A (1 Pore Armor & Acne Warrior),bintang 4,Ruth,Lebih dari 1 tahun lalu
"Di aku ga nampol shay, apa lagi buat jerawat mendem ❌ cocok buat jerawat yg ada matanya doang ini🥲 Packaging aman 🙏 Packaging rapi",Skin Game Acne Warrior 10 gr,bintang 4,S***i,Lebih dari 1 tahun lalu
"beli gara2 diskon, tapi ternyata masker bubuk wkwk. terus ada residunya juga. but all's good",Skin Game Pore Armor,bintang 4,Rani,Lebih dari 1 tahun lalu
hasilnya oke tapi note saya selalu pake pas malem dan karena teksturnya mirip clay jadi bangun2 pada bekas di bantal,Skin Game Acne Warrior,bintang 4,F***n,Lebih dari 1 tahun lalu
Gak terlay ngaruh,Skin Game Acne Warrior,bintang 4,Ami,Lebih dari 1 tahun lalu
"gampang nyerep bagus buat pake sbelum makeup, cuman kurang lembab untukku",Skin Game Daily Kind Moisturizer,bintang 4,J***A,6 bulan lalu
"produknya aman, cuman mungkin bubble wrapnya dibungkus ke semua bagian produk supaya lebih aman, baru mau coba semoga cocokKemasannya lucu 😆.",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,J***l,Lebih dari 1 tahun lalu
Cocok di kulit berminyak.,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,Fika,Lebih dari 1 tahun lalu
Kukit terasa kesat setelah pemakaian. Harus dilanjut dengan cleanser dan moisturizer. Hasil pemakaian pertama ada sedikit berbeda.  Packaging simpel.,Skin Game Pore Armor,bintang 4,S***n,Lebih dari 1 tahun lalu
"Kemasannya kurang Lux, kalo pake tube kayak acne warrior gitu kan lebih keliatan Lux nya. Warnanya sih okay, dipake dikit aja pigmented. Tapi cuma mau kasih insight aja, kalo bisa kemasannya dibuat lebih luxury lagi biar kayak produk Skin Game yang lain. Thanks",Skin Game Happy Hue - Haha 10 gr,bintang 4,A***d,Lebih dari 1 tahun lalu
"Langganan Skingame, tapi semoga kualitas pengirimannya ditungkatkan ya. Saya beli bundle tapi ada yang kurang, jadi dikirim lagi. Sayang bgt kalau kaya gini",Skin Game Newbie Bundle with Pouch,bintang 4,P***a,Lebih dari 1 tahun lalu
"kemasannya susah dibuka, gabisa di pump 

hasilnya di kulit blm dicoba si tp semoga baguss",Skin Game Spot Guard Serum,bintang 4,h***o,Lebih dari 1 tahun lalu
"Produknya bagus, tapi pas pengiriman produknya bocor jadi tumpah2 deh, sedih banget, gak pas 100 ml deh terimanya 🥲",Skin Game Theory of Everything,bintang 4,Detty,Lebih dari 1 tahun lalu
"baru pertama kali coba moisturizer skingame padahal sebelumnya udah pernah rekomen temen yg brentusan abis pake moisturizer viral skin****c dan ampuh..kebalik yaa rekomen temen dulu baru coba buat sendiri haha
semoga cocok 🤭",Skin Game Daily Kind Moisturizer,bintang 4,A***a,Lebih dari 1 tahun lalu
"packaging ok, moisturizer nya sendiri ga yang aneh aneh sih. cuman ya di kulitku yang kering jujur kurang melembabkan.",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,O***a,2024-01-27
"bagus sih, tapi kalau udh mau habis keluarin dari botolnya susah soalnya botol besi wkwkwk",Skin Game Daily Kind Moisturizer,bintang 4,Nabil,2024-01-27
"pengiriman cepat, barangnya aman, tapi belum dicoba, mudah""an memberikan manfaat yg efektif",Skin Game Acne Warrior 10 gr,bintang 4,Andi,Lebih dari 1 tahun lalu
Tutup pumpnya gak bisa berfungsi. Tp ok gentle bgt washnya,Skin Game Daily Kind Facial Wash,bintang 4,I***e,Lebih dari 1 tahun lalu
paketnya safely arrived!! moisturizer nya ringan banget dipake. semoga cocok di aku. adminnya responsif dan sangat membantu. terima kasih1!1!,Acne Barrier Bundle (Acne Warrior dan Kind Moisturizer),bintang 4,R***i,Lebih dari 1 tahun lalu
"packagingnya parah sih, yg pink hero ngelupas gitu jd keliatan tube dalemnya. tapi yg paling ganggu pas buka aluminium kedua cream nya, susah dilepas jadi masih ada sisa plastik dan nggak bisa kebuka sempurna, alhasil cream nya keluar dari sela2 plastiknya :( semoga bisa lebih baik lagi untuk experince usingnya karena produknya cukup ngaruh di kulit aku",Skin Game Bundle Acne Fighter (Acne Warrior & Pink Hero),bintang 4,riska,Lebih dari 1 tahun lalu
dari segi packing mohon diperhatikan lagi.. walaupun dus satuan nya masuk ke dus besar tapi kondisinya penyok.. kurang aman.. sebaiknya ditambahkan bubble wrap lagi.. kondisi barang masih aman,Skin Game Acne Warrior,bintang 4,A***n,6 bulan lalu
"baru mau coba, tipe kulit kering sensitive
semoga cocok",Skin Game Daily Kind Moisturizer,bintang 4,d***a,5 bulan lalu
"huaa sayang bgt di aku ngga cocok, jadi tambah bnyk milia gt :(, padahal udah berharap gede bgt terus mana isinya gede.. btw kulit aku oily dan gampang jerawatan, terus juga jadi tambah berminyak hydrathing nya kuraaang bgt",Skin Game Daily Kind Moisturizer,bintang 4,sharitsa,6 bulan lalu
"Belum di coba, semoga cocok

Sayang kmrn ga sempet beli yang pore armor 😅",Acne Warrior,bintang 4,Lymens,Lebih dari 1 tahun lalu
Karena model bubuk mgkn hrus ditmbh seal tmbhan dalamnya spt loose powder. Pas dibuka berantakan kmn2. Tutupnya ga se-seret itu jdi tkut nyimpennya ga bsa miring2,Pore Armor,bintang 4,C***e,Lebih dari 1 tahun lalu
"alhamdulillah nyampe juga favorite essence🥰 kiraiin bakal dapat kemasan baru, kiranya masih kemasan lama, tpi tak pe lahh",Skin Game Theory of Everything,bintang 4,a***h,Lebih dari 1 tahun lalu
Cocok di kulit normal. Kemasannya lucu 😆. Cepat meresap.,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,n***l,Lebih dari 1 tahun lalu
Packaging simpel. Packaging unik.,Skin Game Pink Hero,bintang 4,Nurul,Lebih dari 1 tahun lalu
barang sesuai pesanan. karna gk liat deskripsi akhirnya baru sampai tangan di hari ke5. semoga bisa menghilangkan jerawat diwajah sya,Skin Game Acne Warrior,bintang 4,rizeki,Lebih dari 1 tahun lalu
"Gak tau kenapa setelah sekitar 6 bulan baru order lagi, texture yang baru di order ini lebih cair dari sebelumnya. Semoga aja kualitasnya tetap sama",Skin Game Acne Warrior,bintang 4,Agun,Lebih dari 1 tahun lalu
"baru mau coba, semoga cocok dan restock deh",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,eris,Lebih dari 1 tahun lalu
"First time, belum dicoba, semoga cocok dan aman buat kulit",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,Rasyun,Lebih dari 1 tahun lalu
"Formula nya bagus sih mudah menyerap k dlm kulit. Tp kulit sy sensitif bgt sm alkohol, dan ini lumayan kandungan alkohol nya jd rada nyelekit di kulit wajah saya",Skin Game Acne Combat Serum,bintang 4,Margaretha,Lebih dari 1 tahun lalu
masih kemasan lama :(,Skin Game Theory of Everything,bintang 4,Zulfa,Lebih dari 1 tahun lalu
sayangnya gapake bubble warp untung barang sampi dengan selamat,Skin Game Pure Micellar Water 100 ml,bintang 4,A***a,Lebih dari 1 tahun lalu
"barang ga dibungkus bubble wrap sama sekali, langsung dimasukin ke mardus, beresiko bocor atau rusak",Skin Game Theory of Everything,bintang 4,Anandita,Lebih dari 1 tahun lalu
"Tutup atasnya longgar gak click gitu, but overall packaging cakep gada masalah. Teksturnya gel lembut gak licin, tapi mudah meresap. Kerasa dingiiiin utk yg ada jerawat yakin bikin calming. Efek lembabnya utk dikulit keringku B aja sama seperti produk gel lainnya",Skin Game Daily Kind Moisturizer,bintang 4,Ria,Lebih dari 1 tahun lalu
sedikit luber isinya,Skin Game Daily Kind Moisturizer,bintang 4,D***i,Lebih dari 1 tahun lalu
Produknya bocor sedikit,Theory of Everything,bintang 4,N***a,Lebih dari 1 tahun lalu
"sudah sampai! akhirnya kebagian juga setelah nunggu acne warrior lamaa bgt. sayangnya toe nya agak rembes ke kotaknya, but it's okay!",Skin Game Bundle D (Theory of Everything & Acne Warrior),bintang 4,P***a,Lebih dari 1 tahun lalu
No review found,Skin Game Bundle D (Theory of Everything & Acne Warrior),bintang 4,D***s,Lebih dari 1 tahun lalu
"Kulit gatal setelah pemakaian, sepertinya tidak cocok 🙏🏻",Pore Armor,bintang 4,Vidya,Lebih dari 1 tahun lalu
"packaging nya aman, baru pertama kali coba ini, semoga cocok🤗",Skin Game Theory of Everything,bintang 4,c***a,Lebih dari 1 tahun lalu
"Untuk jerawat mata lumayan cepet, tp jerawat mendem perlu waktu",Skin Game Acne Warrior,bintang 4,F***a,Lebih dari 1 tahun lalu
semoga cocok,Skin Game Acne Warrior,bintang 4,Athanasia,Lebih dari 1 tahun lalu
"alhamdulillah nyampe juga favorite essence🥰 kiraiin bakal dapat kemasan baru, kiranya masih kemasan lama, tpi tak pe lahh",Skin Game Theory of Everything,bintang 4,a***h,Lebih dari 1 tahun lalu
Cocok di kulit normal. Kemasannya lucu 😆. Cepat meresap.,Skin Game Daily Kind Moisturizer 50 ml,bintang 4,n***l,Lebih dari 1 tahun lalu
Packaging simpel. Packaging unik.,Skin Game Pink Hero,bintang 4,Nurul,Lebih dari 1 tahun lalu
barang sesuai pesanan. karna gk liat deskripsi akhirnya baru sampai tangan di hari ke5. semoga bisa menghilangkan jerawat diwajah sya,Skin Game Acne Warrior,bintang 4,rizeki,Lebih dari 1 tahun lalu
"Gak tau kenapa setelah sekitar 6 bulan baru order lagi, texture yang baru di order ini lebih cair dari sebelumnya. Semoga aja kualitasnya tetap sama",Skin Game Acne Warrior,bintang 4,Agun,Lebih dari 1 tahun lalu
"baru mau coba, semoga cocok dan restock deh",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,eris,Lebih dari 1 tahun lalu
"First time, belum dicoba, semoga cocok dan aman buat kulit",Skin Game Daily Kind Moisturizer 50 ml,bintang 4,Rasyun,Lebih dari 1 tahun lalu
"Formula nya bagus sih mudah menyerap k dlm kulit. Tp kulit sy sensitif bgt sm alkohol, dan ini lumayan kandungan alkohol nya jd rada nyelekit di kulit wajah saya",Skin Game Acne Combat Serum,bintang 4,Margaretha,Lebih dari 1 tahun lalu
masih kemasan lama :(,Skin Game Theory of Everything,bintang 4,Zulfa,Lebih dari 1 tahun lalu
"Tutup atasnya longgar gak click gitu, but overall packaging cakep gada masalah. Teksturnya gel lembut gak licin, tapi mudah meresap. Kerasa dingiiiin utk yg ada jerawat yakin bikin calming. Efek lembabnya utk dikulit keringku B aja sama seperti produk gel lainnya",Skin Game Daily Kind Moisturizer,bintang 4,Ria,Lebih dari 1 tahun lalu
sedikit luber isinya,Skin Game Daily Kind Moisturizer,bintang 4,D***i,Lebih dari 1 tahun lalu
kaget bgt liat ukuran 15 gram,Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,Rivaldi,Lebih dari 1 tahun lalu
"Nice service. 
Sunscreennya gak waterproof jadi kalo dipake wudhu akan ninggalin whitecast which not so good for me :( nggak lengket tp jadi keset di muka",Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,A***a,Lebih dari 1 tahun lalu
susah di bland di wajah..,Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,Anna,Lebih dari 1 tahun lalu
Tekstur ga seringan cloud,Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,Ghanny,Lebih dari 1 tahun lalu
"kurang cocok di muka ane, ada rekom cara pake yg ini?",Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,Muhammad,Lebih dari 1 tahun lalu
"cepat meresap, formulanya ringan seperti yg ada di claim produknya, tidak lemgket juga, serta mudah di baurkan, tidak meninggalkan white cast di kulit.",Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,C***y,10 bulan lalu
"barang yang aku beli teksturnya kayak gak rata gitu, ada ""grenjel-grenjel-nya"" jadi agak susah nakar konsisten dengan volume yang sama di dua jari. teksturnya juga lebih padat dan susah di blendnya, tapi once udah set suka sama glow up effectnya. minusnya lagi kalau udah kena air dia kayak ada residunya gitu di deket mata. rada bingung apakah produknya emang gini, atau aku terima produk yang kualitasnya kurang oke.",Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,Hera,10 bulan lalu
"Packagingnya bisa diperbaiki ya, untungnya barangnya aman, tapi tadi tinggal selipin aja udah keambil barangnya.  Kalau dari produknya, semoga awet dan cocok ya",Skin Game Kind Cream Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,Zhafira,2 bulan lalu
Proses dikirimnya lama. Barang so far oke oke saja👍🏽 packingnya super aman,Skin Game Kind Cream Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,R***A,2024-01-27
"Packagingnya bisa diperbaiki ya, untungnya barangnya aman, tapi tadi tinggal selipin aja udah keambil barangnya.  Kalau dari produknya, semoga awet dan cocok ya",Skin Game Kind Cream Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,Zhafira,2 bulan lalu
akhirnya mendarat.pelembab kesayangan,Skin Game Kind Watery Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,w***e,2 bulan lalu
Pump nya macet,Skin Game Daily Kind Moisturizer,bintang 4,M***a,9 bulan lalu
No review found,Skin Game Cloud Sunscreen 15gr dan 80gr,bintang 4,P***U,9 bulan lalu
Barangnya sudah sampaiiii. Kalau hasilnya memuaskan nanti aku kasih bintang 5 hhehehehr,Skin Game Kind Cream Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,R***e,2 minggu lalu
"udah botol ketiga,mantap deh tipe kulitku kombinasi",Skin Game Kind Watery Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,T***i,2 minggu lalu
"Bahannya ringan, gampang menyerap, semoga cocok",Skin Game Kind Watery Moisturizer - Pelembab Wajah (Skin Barrier),bintang 4,Wina,2 minggu lalu
Baru pertamakali nyoba,Skin Game Theory of Everything,bintang 4,PUTU,9 bulan lalu
seperti megecil,Skin Game Acne Warrior,bintang 4,T***v,5 bulan lalu
produk & packingnya rapi dan bagus cuma ternyata ga cocok di kulit aku,Skin Game Daily Kind Moisturizer,bintang 4,S***i,9 bulan lalu
"baguss tp ternyata ukurannya jd kecil bgtt. kurang buat aku yg lg breakout 1 muka :(((( beli januari awal, feb pertengahan dah abis",Skin Game Acne Warrior Paste 15 ml - Krim Jerawat,bintang 4,a***s,2024-02-22
"Pack ya bagus, dan tekstur pelelehan nya aku bngtt, tapi pengiriman nya lama bngtt",Skin Game Daily Kind Moisturizer,bintang 4,Syifanurahima,9 bulan lalu
baru pertama kali beli disini dan ternyata pengiriman dan packing baik. walaupun cuma beli satu tapi dikirim pake kardus yg lumayan kokoh👍👍 terima kasih,Acne Warrior,bintang 5,R***a,Lebih dari 1 tahun lalu
No review found,Pore Armor,bintang 5,N***a,Lebih dari 1 tahun lalu
"Baru sampai, lihat testimoni orang2 pada bilang bagus, semoga cocok diaku ya. Next mau coba porenya hihi",Acne Warrior,bintang 5,C***y,Lebih dari 1 tahun lalu
"Best purchase during quarantine! Yang ini aja hasil repurchase walaupun punyaku di rumah belum habis. Kalo pake pas tidur, besoknya jerawat kempes kayak ban orang bandel yang motornya parkir sembarangan. Kalo pake siang siang juga bisa.",Acne Warrior,bintang 5,L***a,Lebih dari 1 tahun lalu
"Bagus dan udh saya gunakan dan sesusai , rekomendasi deh.  ",Bundle A (1 Pore Armor & Acne Warrior),bintang 5,L***a,Lebih dari 1 tahun lalu
"Sudah diterima dg baik, pengiriman aman. Khasiat produk blm tau, blm coba. Smg manjur dan cocok spt testi org2",Pore Armor,bintang 5,E***s,Lebih dari 1 tahun lalu
Blom dicoba.. Tapi pengiriman sangat baik 👍👍👍,Pore Armor,bintang 5,Christina,Lebih dari 1 tahun lalu
Packaging nya rapi dan bagus banget. Baru sekalian pemakaian dan komedo lumayan berkurang. Suka banget🥰,Pore Armor,bintang 5,Hananni,Lebih dari 1 tahun lalu
Sesuai pesanan. Aman. Terima kasih ya.,Acne Warrior,bintang 5,Annis,Lebih dari 1 tahun lalu
"Ini bener2 bisa ngempesin jerawat sama ngilangin merah2 di wajah.. malamnya aku oles ,pagi nya ilang merah2 nya dong..😂 jerawat jg agak kempes.. mantap lah pokoknya👍👍",Bundle A (1 Pore Armor & Acne Warrior),bintang 5,Kiki,Lebih dari 1 tahun lalu
