Review,Product,Rating,Username,Date
"Bintang 3 karena pertamanya dikirimin yg expired 06/24 sedangkan pembelian harga normal. Sebelum beli sudah chat tanya perbedaan harga normal dan sale (sale expired 2024 dan normal expired 2025/2026) Walaupun akhirnya bisa return dan ganti yg expired 2025 tp proses return nya itu ribet bgt. Terutama pihak expedisi sicepat yg tdk segera pick up sampai 3hari. Maksudnya kalau dr awal teliti, saya ga perlu buang waktu untuk ngurusin return nya. Semoga kedepannya makin teliti yaa. Untuk packing sudah aman, bagus, admin juga responsive. Thank you",Ampoule Avoskin Miraculous Divine Aura 30ml-Serum Multifungsi,bintang 3,Agnes,2024-01-23
Packing aman dan expired masih lama 06/25,Toner Avoskin Your Skin Bae Vitamin C 100ml-Mencerahkan Kulit Wajah,bintang 5,Agnes,2024-01-23
"huhu serum nya udah dateng, cepet banget pengiriman. beli dapet harga diskon. baru pertama pakai ini semoga cocok di muka ku 😊 tipe kulitku normal",Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 5,S***a,2024-01-23
tipe kulitku sensitif,Your Skin Bae Vitamin C Wrinkle Balm Moisturizing Stick (9.5 g),bintang 5,Anisa,2024-01-23
Ini kenapa paket saya di lempar sama kurir ya? Ud jelas jelas ada tulisan fragile di dusnya,Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 2,ari,2024-01-23
"Barang sudah sampai, baru pertama kali mencoba semoga cocok",[CLEARANCE SALE] Your Skin Bae Salicylic Acid 2% + Zinc Serum,bintang 4,H***a,2024-01-23
SERUM TERBAIK BUAT MEMPERBAIKI SKIN BARIER YG RUSAK.. Pake serum ini sejak 2022 dan hasilnya jerawatku ga pernah muncul lagi dan kulitku jd ga pernah rewel lagi.. please jangan sampe ga produksi lagi serum ini karena udah jd p3k kulit aku,Serum Avoskin Your Skin Bae Panthenol 30ml-Merawat Skin Barrier,bintang 5,Dyanisita,2024-01-23
"mencari alternatif ingredients yang bisa menyamarkan bekas jerawat aku karena ga cocok sama vit. c, niacin, dan alpha arbutin",Serum Avoskin Your Skin Bae Tranexamic Acid 30ml-Samarkan PIH & PIE,bintang 5,Dyanisita,2024-01-23
"dulu udh pernah make dan ngefek bgt ke kulit, bikin jd lembab dan gak beruntusan tp dibarengin sm refining tonernya jg ^^",Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 5,Nina,2024-01-23
tipe kulitku berminyak masalah kulitku jerawat,Gentle Facial Wash Avoskin Natural Sublime Facial Cleanser 100ml,bintang 5,N***m,2024-01-23
"tipe kulitku normal,cepat meresap ke kulit",Cream Malam Avoskin Ultra Brightening Cream 10gr-Retinol untuk Pemula,bintang 5,R***a,2024-01-23
Bagus sangat suka,Toner Avoskin Your Skin Bae Marine Collagen 100ml-Hidrasi Kulit Kering,bintang 5,Ikhsan,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan sdh menjadi pengguna tetap avoskin",Toner Avoskin Your Skin Bae Marine Collagen 100ml-Hidrasi Kulit Kering,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan sdh menjadi pengguna tetap avoskin",YSB Hybrid Elixir Lash & Brow Optimizer Serum (5 gr)-Bulu Mata & Alis,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan sdh menjadi pengguna tetap avoskin",Serum Avoskin Your Skin Bae Niacinamide 30ml-Mencerahkan Kulit,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan sdh menjadi pengguna tetap avoskin",Cream Malam Avoskin Luminous Emulsion Night Cream 10gr-Mencerahkan,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan sdh menjadi pengguna tetap avoskin",[CLEARANCE SALE] Kiss Your Crush! Travel Kit-YSB Toner & Serum,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan sdh menjadi pengguna tetap avoskin",Cream Pagi Avoskin Intensive Divine Day Cream 10gr-Kulit Tampak Cerah,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan",Bar Soap Avoskin Naufa Pure Olive Oil 50gr-Sabun Kulit Berminyak,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan.",Face Mist Avoskin Hydrating Treatment Essence 100ml-Lembap Setiap Saat,bintang 1,Ayu,2024-01-23
"Pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. Kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. Padahal produk bagus dan selama ini selalu jadi pengguna setia avoskin",YSB Hybrid Elixir Lip Optimizer Serum (5 gr)-Serum Bibir,bintang 1,Ayu,2024-01-23
tipe kulitku normal,Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 5,Nur,2024-01-23
Oke bgt sih admin mau ngejelasi detail…,Paket Skincare Eksfoliasi-Avoskin Miraculous Refining Series,bintang 5,M***y,2024-01-23
produknya dibungkus kardus bolong bolong gitu bikin trigger trypophobia. Norak banget,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,D***s,2024-01-23
"Ringan di muka, cocok untuk kulit berminyak dan udh pke seminggu aman di muka aku",Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi,bintang 5,S***i,2024-01-23
No review found,Toner Avoskin Your Skin Bae Niacinamide 100ml-Kulit Lembap & Cerah,bintang 5,M***i,2024-01-23
No review found,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,M***i,2024-01-23
baru pertama kali nyoba semoga cocok,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,s***i,2024-01-23
Mantap sangat puas,Ampoule Avoskin Miraculous Retinol 30ml-Anti Aging & Samarkan Kerutan,bintang 5,Ikhsan,2024-01-23
No review found,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,Juli,2024-01-23
Belum nyoba,Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit,bintang 4,d***n,2024-01-23
pesanan sesuai dengan gambar,Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah,bintang 5,A***g,2024-01-23
"Avoskin seri miraculous udah gak perlu diragukan lagi sih. Udah repurchase berbotol-botol, mulai packagingnya botol plastik sampai sekarang botol kaca. Buat teman-teman yang punya masalah kulit kusam, whitehead dan blackhead, udah wajib punya produk sih  Best!",Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,Kiki,2024-01-23
bismillah semoga cocok,Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah,bintang 5,tovia,2024-01-23
Dapet harga murce pakai voc beli lokal👍 Baru nyobain semoga cocok.,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,N***a,2 minggu lalu
Dulu pernah pakai dan emang mantul bgt serum alpha yg ini. Malem pakai paginya glowing.,[CLEARANCE SALE] Your Skin Bae Alpha Arbutin 3% + Grapeseed Serum,bintang 5,N***a,2 minggu lalu
Clearance sale tp dapet produknya yg exp tahun depan mantapppp,[CLEARANCE SALE] YSB Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,bintang 5,N***a,2 minggu lalu
"Baru pakai semingguan, lumayan ngaruh di tipe kulit wajahku yg berminyak",Bar Soap Avoskin Naufa Pure Olive Oil 50gr-Sabun Kulit Berminyak,bintang 5,N***a,2 minggu lalu
Udah 3 tahun pake produk ini,Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah,bintang 5,D***a,2 minggu lalu
"agak pliket di kulit saya, tapi tdk menimbulkan jerawat. tipe kulitku kombinasi",Moisturizer Avoskin Your Skin Bae GCT Aqua Ceramide 45ml-Menghidrasi,bintang 4,S***a,2 minggu lalu
👍👍👍The Best !!!... tq yaa 😉,Serum Avoskin Your Skin Bae Lactic Acid 30ml-Saatnya Tampil Glow Up,bintang 5,Y***y,2 minggu lalu
No review found,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,Syafira,2 minggu lalu
Andalan ketika lagi brutusan 😬,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,R***a,2 minggu lalu
Produknya original sangat memuaskan,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,N***a,2 minggu lalu
No review found,Paket Skincare-Loveable Acne Skin Barrier Kit-Kulit Berjerawat,bintang 2,n***a,2 minggu lalu
Belum nyoba,Moisturizer Avoskin Your Skin Bae GCT Polypeptide 15ml-Anti Aging,bintang 4,d***n,2 minggu lalu
"Agak sedikit kecewa karena pesanan tidak sesuai dengan apa yang ada di deskripsi dan display foto. Sewaktu pesanan saya memesan paket skincare loveable-exfoliating kit for oily yang berisi dua macam skincare yaitu: salycylic acid (serum), dan moisturizer. yang dateng malah lactic acid tidak sesuai dengan apa yang dipesan tetapi untuk moisturizernya tepat. Begitu juga saya salah lupa tidak me-record vidio unboxing jadi tidak bisa mengajukan complain. Semoga tim avoskin lebih teliti lagi.",Paket Skincare-Loveable Exfoliating Kit for Oily Skin,bintang 2,Wiki,2 minggu lalu
Dipake agak cekit cekit yaa tapi besok paginya langsung glowing oiya aku pakenya ga tiap hari tapi 3 hari sekali aja karna kulit aku sensitif,Paket Travel Size-Avoskin Miraculous Refining Series-Eksfoliasi,bintang 5,H***h,2 minggu lalu
Mantab,[CLEARANCE SALE] Serum Avoskin Your Skin Bae Niacinamide 30ml,bintang 5,Ivan,2 minggu lalu
Beli lagi lagi,[CLEARANCE SALE] YSB Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,bintang 5,SRI,2 minggu lalu
"Sudah botol keberapa, cocok",Ampoule Avoskin Miraculous Dark Spots 30ml-Menyamarkan Noda Hitam,bintang 5,SRI,2 minggu lalu
tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,Asya,2 minggu lalu
tipe kulitku berminyak,Toner Avoskin Your Skin Bae Niacinamide 100ml-Kulit Lembap & Cerah,bintang 5,Q***a,2 minggu lalu
tipe kulitku berminyak,Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 5,Q***a,2 minggu lalu
baguss,[CLEARANCE SALE] Your Skin Bae Alpha Arbutin 3% + Grapeseed Serum,bintang 5,b***s,2 minggu lalu
No review found,Eye Ampoule Avoskin Advanced Action 12ml-Area Mata Tampak Lebih Cerah,bintang 5,M***a,2 minggu lalu
Packingan Rapi dan bagus sekali,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,Ryann,2 minggu lalu
"Dpt eks 2/25, packinganny aman banget pke kerdus sama paperwrap, Alhamdulillah cocok dimuka ak yg berjerawat, pengemasanny cepat and pengirimanny jg super cepet",[CLEARANCE SALE] Your Skin Bae Alpha Arbutin 3% + Grapeseed Serum,bintang 5,Karwisem,2 minggu lalu
"bagus untuk masalah kulitku jerawat
pengiriman cepat dan aman
terima kasih seller",Gentle Facial Wash Avoskin Natural Sublime Facial Cleanser 100ml,bintang 5,Sofi,2 minggu lalu
belum coba,Serum Avoskin Your Skin Bae Tea Tree 30ml-Untuk Kulit Berjerawat,bintang 5,Intan,2 minggu lalu
"Spf teringan. Cocok dikulit. Kemasan mungil, traveling friendly.",Travel Sunscreen Avoskin Your Skin Bae Shield of Sun SPF 50 PA++++ 5ml,bintang 5,E***a,2 minggu lalu
"Produk sesuai, sudah dicoba, menghidrasi sepanjang hari.",[CLEARANCE SALE] Kiss Your Crush! Travel Kit-YSB Toner & Serum,bintang 5,E***a,2 minggu lalu
"tipe kulitku berminyak, semoga cocok",Serum Avoskin Your Skin Bae Lactic Acid 30ml-Saatnya Tampil Glow Up,bintang 5,Indah,2 minggu lalu
tipe kulitku berminyak,Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 5,Chesa,2 minggu lalu
tipe kulitku berminyak,Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit Komedo,bintang 5,C***a,2 minggu lalu
"Selalu pake serum ini utk mencerahkan, tekstur bening kental, yapi pengirimannya super lamaaaaaa sampe seminggu😃",Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah,bintang 5,M***a,2 minggu lalu
"Pembelian kesekian kalinya. Kulit jadi kenyal, sehat dan tampak lebih muda.",Ampoule Avoskin Miraculous Retinol 30ml-Anti Aging & Samarkan Kerutan,bintang 5,F***n,2 minggu lalu
tipe kulitku kombinasi masalah kulitku kerutan,Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit,bintang 5,A***a,2 minggu lalu
"phte avoskin memang sebagus itu, kelembaban pas di kulit saya yang oily acne prone, sudah habis beberapa botol phte",Avoskin Perfect Hydrating Treatment Essence Holiday Red Edition 100ml,bintang 5,n***h,2 minggu lalu
tipe kulitku kering,Moisturizer Avoskin Your Skin Bae GCT Alpha Arbutin 45ml-Mencerahkan,bintang 5,J***n,2 minggu lalu
Exp 2026 mantap,Facial Cleanser Avoskin Your Skin Bae Spirulina 100ml-Kulit Berjerawat,bintang 5,riskafrida,2 minggu lalu
Exp 2026,Facial Cleanser Avoskin Your Skin Bae Spirulina 100ml-Kulit Berjerawat,bintang 5,riskafrida,2 minggu lalu
tipe kulitku berminyak tipe kulitku sensitif masalah kulitku kerutan masalah kulitku jerawat masalah kulitku pori besar tipe kulitku kombinasi,Toner Avoskin Miraculous Retinol 100ml-Best 2 in 1 Retinol Niacinamide,bintang 5,A***h,2 minggu lalu
exp panjang 11/25,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,P***i,2 minggu lalu
masalah kulitku kerutan masalah kulitku jerawat tipe kulitku kering,Ampoule Avoskin Miraculous Retinol 30ml-Anti Aging & Samarkan Kerutan,bintang 5,N***m,2 minggu lalu
"Udah langganan di official store, lebih terjamin keaslian produk ini, thanks🫶🏻",[CLEARANCE SALE] Your Skin Bae Alpha Arbutin 3% + Grapeseed Serum,bintang 5,F***y,2 minggu lalu
ringan gampang diserap,Serum Avoskin Your Skin Bae Hyacross 30ml-Menghidrasi Kulit Kering,bintang 5,E***l,2 minggu lalu
"Oke udah sampe min, belum dicoba yaaa",Eye Ampoule Avoskin Advanced Action 12ml-Area Mata Tampak Lebih Cerah,bintang 5,Dian,2 minggu lalu
Oke udah sampe min... Belum dicoba ya...,Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah,bintang 5,Dian,2 minggu lalu
Serum dari avoskin pertamaku dan ini adalah repurchase kedua. Cocok di kulitku yang kering dan cukup memberikan efek glowing. Namun utk masalah Pengiriman dari jogja ke jakarta cukup lama hampir seminggu,Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit,bintang 4,S***a,2 minggu lalu
ok,Sunscreen Avoskin The Great Shield SPF 50 PA++++ 30ml-Kulit Berminyak,bintang 5,Suliswanto,2 minggu lalu
"Sudah sampai dengan aman Alhamdulillah, dapat diskon 30rb dari tokped yaampun terimakasih buanyak hihihi.. bakalan stay tune tokped kalau banyak diskon☺️❤️",Toner Avoskin Your Skin Bae Vitamin C 100ml-Mencerahkan Kulit Wajah,bintang 5,F***h,2 minggu lalu
packaging nya aman dan sangat echo friendly.,Serum Avoskin Your Skin Bae Kojic Acid 30ml-Mencerahkan Kulit Kusam,bintang 5,y***a,2 minggu lalu
tipe kulitku kering,Paket Travel Size-Avoskin Miraculous Refining Series-Eksfoliasi,bintang 5,Yosevan,2 minggu lalu
No review found,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,N***a,2 minggu lalu
No review found,Eye Ampoule Avoskin Advanced Action 12ml-Area Mata Tampak Lebih Cerah,bintang 5,N***a,2 minggu lalu
tipe kulitku normal tipe kulitku kombinasi,[CLEARANCE SALE] Your Skin Bae Salicylic Acid 2% + Zinc Serum,bintang 5,M***d,2 minggu lalu
"Ok, pengiriman cepat. Pertama kali mencoba yang varian ini, semoga cocok👍",Serum Avoskin Your Skin Bae Azeclair 30ml-Kulit Tampak Lebih Halus,bintang 5,Donny,2 minggu lalu
tipe kulitku berminyak masalah kulitku pori besar,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,V***y,2 minggu lalu
tipe kulitku berminyak dan cocok memakai serum ini,Serum Avoskin Your Skin Bae Niacinamide 30ml-Mencerahkan Kulit,bintang 5,H***f,2 minggu lalu
repurchase 4x karena cocok bgt. kalo dikombinasi sama ysb alpha arbutin bisa ngilangin bekas jerawat hitam.,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,vira,2 minggu lalu
"barangnya debuan bgtt,, smga mah dalemnya aman",Avoskin Perfect Hydrating Treatment Essence Holiday Red Edition 100ml,bintang 4,antari,2 minggu lalu
"buat eksfoliasi... kebetulan banyak bgt yg recommend pke Avoskin yg ini... buanyak yg cocok... semoga cucok dikulit akuu. udh langganan avoskin. tp baru kali ini nyoba yg toner eksfoliasi. kmrn yg serum Lactacid acid...
kemasannya ampeg, bagus, safety ❤❤❤",Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,Evi,2 minggu lalu
No review found,Facial Cleanser Avoskin Your Skin Bae Kojic Acid 100ml-Kulit Kusam,bintang 5,Mas,2 minggu lalu
sudah dipakai secara rutin sebelum tidur selama seminggu. belum terlihat hasil yang signifikan.,Eye Cream Avoskin Intensive Nourishing New Formula 10gr,bintang 4,Winn,2 minggu lalu
tipe kulitku kering,Serum Avoskin Your Skin Bae Tranexamic Acid 30ml-Samarkan PIH & PIE,bintang 5,Ainun,2 minggu lalu
tipe kulitku kombinasi,Sunscreen Avoskin The Great Shield SPF 50 PA++++ 30ml-Kulit Berminyak,bintang 5,N***k,2 minggu lalu
tipe kulitku kombinasi masalah kulitku pori besar,Gentle Facial Wash Avoskin Natural Sublime Facial Cleanser 100ml,bintang 5,N***k,2 minggu lalu
blm dicoba semoga cocok,[CLEARANCE SALE] Avoskin Your Skin Bae It's Time To Glow Travel Kit,bintang 5,Y***a,2 minggu lalu
No review found,Serum Avoskin Your Skin Bae Vitamin C 30ml-Kulit Tampak Lebih Cerah,bintang 3,Achmad,2 minggu lalu
"masalah kulitku jerawat masalah kulitku pori besar tipe kulitku sensitif
kecil banget ukurannya",Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi,bintang 5,i***h,2 minggu lalu
"Kualitas produk baik sesuai deskripsi, barang diterima dalam kondisi baik, pengiriman cepat, respon seller baik. Terima kasih",Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi,bintang 5,M***a,2 minggu lalu
seneng kali ini pengemasan dan pengiriman cepat dan tidak lupa dapet diskon ehehe baru mau coba nanti malam semoga cocok makasih avoskin 🥰💋,Eye Cream Avoskin Intensive Nourishing New Formula 10gr,bintang 5,P***a,2 minggu lalu
No review found,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,F***g,2 minggu lalu
"Baru pertama kali coba sih, semoga aja cocok. Untuk pengiriman dan packaging udah nggak diragukan lagi lah yah.",Facial Cleanser Avoskin Your Skin Bae Spirulina 100ml-Kulit Berjerawat,bintang 5,M***d,2 minggu lalu
"Baru pertama kali coba sih, semoga aja cocok. Untuk pengiriman dan packaging udah nggak diragukan lagi lah yah.",[CLEARANCE SALE] Deep Body Cleanser Avoskin My Serendipity No.0 200ml ,bintang 5,M***d,2 minggu lalu
"barang tuba dengan jondisi baik. untuk hasil belum tau, so abru nyoba produk ini",Toner Avoskin Miraculous Retinol 100ml-Best 2 in 1 Retinol Niacinamide,bintang 5,d***n,2 minggu lalu
"First time trying this Avo toner, hopefully, it works on my skin. Overall well packaged coz there is no plastic and very sustainable, but it takes time a lil a bit longer than I expect",Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,itsmeaan,2 minggu lalu
No review found,[CLEARANCE SALE] Your Skin Bae Alpha Arbutin 3% + Grapeseed Serum,bintang 4,a***a,2 minggu lalu
"nyampainya lama ,kurir udah mau pick up, paket blm siap, responnya jg lama sampai di komplain. untung skincare rutin sdh ga pake avoskin, cm tonernya doang",Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 3,Rolah,2 minggu lalu
naissee,[CLEARANCE SALE] YSB Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,bintang 5,n***a,2 minggu lalu
avoskin the best memang. Cocok banget di saya. Harganya pun relatif terjangkau,Ampoule Avoskin Miraculous Dark Spots 30ml-Menyamarkan Noda Hitam,bintang 5,Ben,2 minggu lalu
avoskin the best memang. Cocok banget di saya. Harganya pun relatif terjangkau,Moisturizer Avoskin Your Skin Bae GCT Aqua Ceramide 15ml-Menghidrasi,bintang 5,Ben,2 minggu lalu
avoskin the best memang. Cocok banget di saya. Harganya pun relatif terjangkau,Bar Soap Avoskin Naufa Pure Olive Oil 50gr-Sabun Kulit Berminyak,bintang 5,Ben,2 minggu lalu
"2 2025.
gacha exp skincare",Ampoule Avoskin Miraculous Divine Aura 30ml-Serum Multifungsi,bintang 5,M***r,2 minggu lalu
"bahan cair agak kental, gampang diserap, dan cocok untuk kulit sensitif",[CLEARANCE SALE] Your Skin Bae Alpha Arbutin 3% + Grapeseed Serum,bintang 5,R***a,2 minggu lalu
packaging nya sudah ramah lingkungan niceee,Serum Avoskin Your Skin Bae Azeclair 30ml-Kulit Tampak Lebih Halus,bintang 5,M***a,2 minggu lalu
"pengirimannya agak lama, tpi barangnya aman kok👍👍",Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi,bintang 4,k***a,2 minggu lalu
mantul dh pokoknya,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 5,S***a,2 minggu lalu
"FYI, Skrg face wash Avoskin ada perubahan viscosity jdnya tumpah2, kalau gamau dpt sabun tumpah ga usah beli. Kecuali ada niat perbaikan dr Brand ya. Di luar mana ada jual barang tumpah2 dgn pede nya CS blg kualitas ttp bagus, ga merasa bersalah.

Silahkan cek ulasan dr customer lain, semua komennya sama. Batch produk 2023 akhir-2024 viscosity berubah ya. Jd encer. Mending ga usah beli. Thanks ud dirugikan.",Gentle Facial Wash Avoskin Natural Sublime Facial Cleanser 100ml,bintang 1,M***e,2 minggu lalu
"Baru beli hte lagi setelah vakum beberapa tahun…. Ada perubahan dibotolnya yang tadinya kaca menjadi plastik….
Paket sampai 5 hari kurang karena pesen di hari jumat sore kesalahan besar saya sih😂
Tapi paket datangdengan aman sentosa👍🏻",Face Mist Avoskin Hydrating Treatment Essence 100ml-Lembap Setiap Saat,bintang 5,A***e,2 minggu lalu
"Ok, barang dah sampe. Exp date 06/25. Semoga cocok👍",[CLEARANCE SALE] YSB Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,bintang 5,Donny,2 minggu lalu
"Ok, barang dah sampe. Exp date 04/25. Semoga cocok👍",Toner Avoskin Your Skin Bae Marine Collagen 100ml-Hidrasi Kulit Kering,bintang 5,Donny,2 minggu lalu
akhirnya sampai jugaaa😍packingan oke dan semoga cocok,Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit,bintang 4,r***y,2 minggu lalu
"Akan dicoba.. semoga cocok 🫶🏻
Terima kasih bonusnya 🩷",[CLEARANCE SALE] YSB Vitamin C Serum Mask NED,bintang 5,Laras,2 minggu lalu
"Akan dicoba.. semoga cocok 🫶🏻
Terima kasih bonusnya 🩷",[CLEARANCE SALE] Toner Avoskin Your Skin Bae Salicylic Acid (100 ml),bintang 5,Laras,2 minggu lalu
"Akan dicoba.. semoga cocok 🫶🏻
Terima kasih bonusnya 🩷",Moisturizer Avoskin Your Skin Bae GCT Tranexamic Acid 15ml-Menenangkan,bintang 5,Laras,2 minggu lalu
kecil kecil cabe rawit,Eye Cream Avoskin Intensive Nourishing New Formula 10gr,bintang 5,R***i,2 minggu lalu
No review found,Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit Komedo,bintang 5,D***i,2 minggu lalu
Barangnya sampe dengan aman tanpa rusak. Semoga kulitku cocok,Serum Avoskin Miraculous Refining 30ml-AHA BHA-Waktunya Eksfoliasi,bintang 5,O***a,2 minggu lalu
Aman,[CLEARANCE SALE] Your Skin Bae Salicylic Acid 2% + Zinc Serum,bintang 5,A***n,2 minggu lalu
Packing sekeren ini untuk barang sekecil ini .. mantap dah .. terharu sayaa 🥹🥹 .. produk baguusss .. sbelumnya beli di store di mall.. ini pas males keluar blanja karna hidup sedang penuh dg kerjaan laporan kantor hehehe 😝,Moisturizer Avoskin Your Skin Bae GCT Tranexamic Acid 15ml-Menenangkan,bintang 5,R***a,2 minggu lalu
"lama bgt pengirimannya, tp gpp yg penting dtg",Serum Avoskin Your Skin Bae Salicylic Acid 30ml-Untuk Kulit Komedo,bintang 4,w***a,2 minggu lalu
"Pembelian ke-2, so far so good☺️
Exp date 03/25",Serum Avoskin Your Skin Bae Marine Collagen 30ml-Merawat Tekstur Kulit,bintang 5,Donny,2 minggu lalu
"Ok, barang dah nyampe. Semoga cocok, pertama coba varian ini👍
Exp date 01/26",Serum Avoskin Your Skin Bae Hyacross 30ml-Menghidrasi Kulit Kering,bintang 5,Donny,2 minggu lalu
"Paketnya sudah sampai, terima kasih banyaak. Packing aman, kondisi barang juga baik. Terima kasih juga freebiesnya ♡",Travel Toner Avoskin Miraculous Refining 20ml-AHA BHA PHA-Eksfoliasi,bintang 5,F***i,2 minggu lalu
"Paketnya sudah sampai, terima kasih banyaak. Packing aman, kondisi barang juga baik. Terima kasih juga freebiesnya ♡",[CLEARANCE SALE] YSB Toner Niacinamide 7% + Alpha Arbutin 1% + Kale,bintang 5,F***i,2 minggu lalu
"Paketnya sudah sampai, terima kasih banyaak. Packing aman, kondisi barang juga baik. Terima kasih juga freebiesnya ♡",Serum Avoskin Your Skin Bae Alpha Arbutin 30ml-Samarkan Bekas Jerawat,bintang 5,F***i,2 minggu lalu
